=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2016.02.02 17:53:30 =~=~=~=~=~=~=~=~=~=~=~=,,
,,
,,
199,972,2
,,
199,972,1
,,
199,972,2
,,
199,972,1
,,
199,972,2
,,
199,972,1
,,
199,972,1
,,
204,997,2
,,
204,997,2
,,
206,1006,2
,,
199,972,1
,,
204,997,2
,,
206,1006,2
,,
199,972,1
,,
204,997,2
,,
206,1006,2
,,
199,972,2
,,
204,997,2
,,
206,1006,2
,,
199,972,2
,,
204,997,2
,,
206,1006,2
,,
199,972,2
,,
204,997,2
,,
206,1006,2
,,
199,972,2
,,
204,997,2
,,
206,1006,2
,,
199,972,2
,,
204,997,2
,,
206,1006,2
,,
199,972,1
,,
204,997,2
,,
206,1006,2
,,
199,972,1
,,
204,997,2
,,
207,1011,2
,,
204,997,1
,,
204,997,2
,,
206,1006,2
,,
204,997,1
,,
199,972,1
,,
199,972,2
,,
199,972,1
,,
199,972,2
,,
207,1011,2
,,
204,997,2
,,
207,1011,2
,,
204,997,1
,,
206,1006,2
,,
199,972,1
,,
199,972,2
,,
199,972,1
,,
199,972,2
,,
204,997,1
,,
199,972,3
,,
204,997,2
,,
207,1011,3
,,
203,992,1
,,
199,972,1
,,
204,997,2
,,
207,1011,3
,,
199,972,1
,,
204,997,3
,,
199,972,2
,,
207,1011,2
,,
204,997,1
,,
206,1006,2
,,
199,972,1
,,
204,997,1
,,
204,997,1
,,
204,997,2
,,
207,1011,2
,,
204,997,2
,,
207,1011,3
,,
204,997,1
,,
199,972,2
,,
199,972,1
,,
203,992,1
,,
199,972,1
,,
206,1006,2
,,
204,997,2
,,
206,1006,3
,,
199,972,2
,,
207,1011,3
,,
199,972,1
,,
199,972,2
,,
199,972,1
,,
199,972,3
,,
204,997,2
,,
207,1011,2
,,
204,997,2
,,
207,1011,2
,,
203,992,1
,,
199,972,2
,,
207,1011,3
,,
199,972,2
,,
199,972,1
,,
199,972,2
,,
199,972,1
,,
199,972,3
,,
204,997,2
,,
207,1011,3
,,
204,997,1
,,
199,972,2
,,
199,972,1
,,
199,972,2
,,
207,1011,2
,,
204,997,2
,,
207,1011,2
,,
204,997,2
,,
207,1011,3
,,
199,972,1
,,
199,972,2
,,
199,972,1
,,
199,972,3
,,
199,972,2
,,
207,1011,2
,,
204,997,2
,,
207,1011,3
,,
204,997,1
,,
199,972,2
,,
199,972,1
,,
199,972,1
,,
204,997,1
,,
206,1006,2
,,
204,997,1
,,
204,997,2
,,
206,1006,2
,,
204,997,2
,,
207,1011,2
,,
204,997,1
,,
206,1006,1
,,
199,972,2
,,
206,1006,2
,,
204,997,2
,,
207,1011,2
,,
204,997,2
,,
207,1011,3
,,
201,982,1
,,
199,972,2
,,
206,1006,2
,,
204,997,1
,,
204,997,2
,,
206,1006,2
,,
204,997,1
,,
204,997,2
,,
206,1006,2
,,
204,997,2
,,
207,1011,3
,,
199,972,1
,,
199,972,3
,,
204,997,2
,,
207,1011,2
,,
206,1006,2
,,
204,997,2
,,
207,1011,2
,,
204,997,2
,,
207,1011,2
,,
204,997,2
,,
206,1006,3
,,
199,972,2
,,
207,1011,3
,,
199,972,1
,,
199,972,2
,,
199,972,1
,,
199,972,3
,,
199,972,2
,,
207,1011,2
,,
206,1006,2
,,
204,997,2
,,
207,1011,3
,,
204,997,1
,,
199,972,2
,,
199,972,1
,,
199,972,3
,,
204,997,2
,,
207,1011,2
,,
204,997,2
,,
207,1011,3
,,
201,982,1
,,
199,972,2
,,
206,1006,2
,,
204,997,2
,,
207,1011,3
,,
204,997,1
,,
199,972,2
,,
201,982,1
,,
199,972,2
,,
206,1006,2
,,
204,997,2
,,
207,1011,3
,,
204,997,1
,,
199,972,2
,,
199,972,1
,,
199,972,2
,,
203,992,1
,,
207,1011,3
,,
204,997,1
,,
199,972,2
,,
199,972,1
,,
199,972,2
,,
199,972,1
,,
204,997,2
,,
207,1011,2
,,
204,997,2
,,
207,1011,3
,,
199,972,1
,,
199,972,3
,,
204,997,2
,,
207,1011,2
,,
204,997,1
,,
204,997,2
,,
206,1006,2
,,
204,997,2
,,
207,1011,3
,,
199,972,1
,,
204,997,1
,,
204,997,2
,,
206,1006,2
,,
204,997,1
,,
204,997,2
,,
206,1006,2
,,
204,997,1
,,
204,997,2
,,
206,1006,2
,,
204,997,1
,,
204,997,2
,,
206,1006,2
,,
204,997,1
,,
204,997,2
,,
206,1006,2
,,
204,997,2
,,
207,1011,3
,,
204,997,1
,,
199,972,2
,,
199,972,1
,,
199,972,3
,,
204,997,2
,,
207,1011,3
,,
199,972,3
,,
204,997,2
,,
207,1011,3
,,
199,972,1
,,
199,972,3
,,
204,997,2
,,
207,1011,3
,,
204,997,1
,,
204,997,2
,,
207,1011,3
,,
199,972,1
,,
204,997,2
,,
207,1011,2
,,
206,1006,2
,,
204,997,2
,,
207,1011,3
,,
199,972,3
,,
204,997,2
,,
207,1011,3
,,
204,997,1
,,
204,997,1
,,
204,997,2
,,
207,1011,2
,,
199,972,2
,,
206,1006,2
,,
204,997,1
,,
204,997,2
,,
206,1006,2
,,
204,997,2
,,
207,1011,3
,,
204,997,1
,,
204,997,2
,,
207,1011,3
,,
199,972,1
,,
199,972,3
,,
204,997,2
,,
207,1011,3
,,
204,997,1
,,
206,1006,1
,,
207,1011,2
,,
204,997,2
,,
207,1011,3
,,
201,982,2
,,
207,1011,3
,,
199,972,1
,,
199,972,3
,,
204,997,2
,,
207,1011,3
,,
204,997,2
,,
207,1011,2
,,
199,972,2
,,
206,1006,2
,,
204,997,1
,,
204,997,2
,,
206,1006,2
,,
204,997,2
,,
207,1011,3
,,
201,982,2
,,
207,1011,3
,,
204,997,1
,,
199,972,2
,,
199,972,1
,,
204,997,2
,,
207,1011,3
,,
201,982,2
,,
207,1011,3
,,
204,997,1
,,
204,997,2
,,
207,1011,3
,,
199,972,1
,,
204,997,2
,,
207,1011,3
,,
204,997,2
,,
207,1011,2
,,
199,972,2
,,
207,1011,2
,,
199,972,2
,,
206,1006,2
,,
204,997,2
,,
207,1011,3
,,
204,997,2
,,
207,1011,2
,,
199,972,2
,,
206,1006,2
,,
204,997,1
,,
204,997,2
,,
206,1006,2
,,
204,997,2
,,
207,1011,2
,,
204,997,2
,,
207,1011,3
,,
204,997,1
,,
199,972,2
,,
199,972,1
,,
204,997,1
,,
204,997,2
,,
206,1006,2
,,
204,997,1
,,
204,997,2
,,
206,1006,2
,,
204,997,2
,,
207,1011,2
,,
204,997,2
,,
207,1011,3
,,
199,972,3
,,
204,997,1
,,
204,997,1
,,
207,1011,2
,,
199,972,2
,,
206,1006,2
,,
204,997,2
,,
207,1011,2
,,
206,1006,2
,,
204,997,2
,,
207,1011,3
,,
201,982,3
,,
207,1011,2
,,
207,1011,3
,,
204,997,1
,,
204,997,1
,,
204,997,2
,,
206,1006,2
,,
204,997,2
,,
207,1011,3
,,
204,997,1
,,
204,997,1
,,
206,1006,2
,,
204,997,1
,,
199,972,3
,,
204,997,2
,,
207,1011,3
,,
204,997,1
,,
204,997,2
,,
207,1011,3
,,
204,997,1
,,
199,972,3
,,
204,997,2
,,
207,1011,3
,,
201,982,1
,,
207,1011,3
,,
204,997,1
,,
199,972,2
,,
203,992,2
,,
207,1011,3
,,
199,,
220,1075,4
,,
216,1055,4
,,
224,1094,4
,,
225,1099,4
,,
225,1099,4
,,
224,1094,4
,,
225,1099,6
,,
220,1075,3
,,
216,1055,3
,,
216,1055,4
,,
220,1075,5
,,
224,1094,6
,,
227,1109,4
,,
220,1075,4
,,
224,1094,6
,,
216,1055,3
,,
224,1094,6
,,
231,1129,4
,,
220,1075,5
,,
225,1099,4
,,
231,1129,6
,,
231,1129,4
,,
225,1099,3
,,
231,1129,5
,,
231,1129,4
,,
225,1099,5
,,
231,1129,6
,,
236,1153,6
,,
231,1129,4
,,
231,1129,4
,,
224,1094,6
,,
227,1109,4
,,
231,1129,6
,,
231,1129,4
,,
231,1129,6
,,
231,1129,3
,,
240,1173,7
,,
231,1129,6
,,
231,1129,6
,,
227,1109,6
,,
225,1099,4
,,
216,1055,7
,,
227,1109,6
,,
231,1129,6
,,
231,1129,6
,,
207,1011,5
,,
231,1129,6
,,
231,1129,6
,,
231,1129,6
,,
216,1055,6
,,
204,997,7
,,
227,1109,4
,,
224,1094,6
,,
231,1129,7
,,
207,1011,4
,,
224,1094,6
,,
236,1153,6
,,
220,1075,6
,,
227,1109,6
,,
227,1109,6
,,
231,1129,5
,,
236,1153,7
,,
225,1099,7
,,
224,1094,7
,,
231,1129,7
,,
236,1153,6
,,
231,1129,7
,,
224,1094,4
,,
224,1094,7
,,
236,1153,7
,,
236,1153,7
,,
230,1124,4
,,
231,1129,7
,,
224,1094,7
,,
231,1129,6
,,
220,1075,7
,,
227,1109,7
,,
236,1153,7
,,
240,1173,7
,,
225,1099,7
,,
236,1153,7
,,
231,1129,6
,,
240,1173,6
,,
231,1129,7
,,
225,1099,7
,,
241,1177,7
,,
227,1109,7
,,
236,1153,7
,,
231,1129,7
,,
236,1153,6
,,
231,1129,7
,,
231,1129,7
,,
240,1173,7
,,
240,1173,6
,,
217,1060,6
,,
231,1129,7
,,
231,1129,7
,,
238,1163,8
,,
240,1173,8
,,
241,1177,8
,,
240,1173,8
,,
240,1173,7
,,
230,1124,7
,,
240,1173,8
,,
240,1173,8
,,
240,1173,7
,,
236,1153,8
,,
240,1173,8
,,
240,1173,8
,,
233,1138,7
,,
231,1129,8
,,
231,1129,9
,,
240,1173,7
,,
240,1173,7
,,
240,1173,8
,,
231,1129,8
,,
230,1124,8
,,
240,1173,7
,,
240,1173,6
,,
241,1177,9
,,
240,1173,9
,,
225,1099,8
,,
236,1153,9
,,
240,1173,8
,,
240,1173,9
,,
248,1212,9
,,
246,1202,6
,,
231,1129,9
,,
236,1153,9
,,
240,1173,9
,,
231,1129,7
,,
227,1109,7
,,
241,1177,9
,,
240,1173,9
,,
240,1173,9
,,
236,1153,9
,,
248,1212,9
,,
240,1173,8
,,
248,1212,7
,,
243,1187,9
,,
243,1187,9
,,
241,1177,7
,,
241,1177,7
,,
240,1173,8
,,
240,1173,8
,,
248,1212,9
,,
243,1187,9
,,
246,1202,9
,,
248,1212,10
,,
246,1202,9
,,
240,1173,9
,,
238,1163,9
,,
248,1212,9
,,
248,1212,9
,,
248,1212,9
,,
248,1212,8
,,
248,1212,10
,,
238,1163,10
,,
248,1212,10
,,
248,1212,10
,,
248,1212,10
,,
252,1231,10
,,
254,1241,11
,,
243,1187,11
,,
254,1241,11
,,
225,1099,8
,,
252,1231,9
,,
252,1231,11
,,
254,1241,10
,,
248,1212,11
,,
248,1212,8
,,
248,1212,10
,,
241,1177,10
,,
248,1212,10
,,
255,1246,11
,,
255,1246,11
,,
248,1212,11
,,
248,1212,8
,,
249,1217,11
,,
255,1246,11
,,
255,1246,11
,,
254,1241,11
,,
252,1231,9
,,
248,1212,12
,,
252,1231,11
,,
246,1202,12
,,
243,1187,9
,,
252,1231,12
,,
254,1241,13
,,
255,1246,12
,,
236,1153,12
,,
255,1246,12
,,
259,1265,11
,,
248,1212,11
,,
252,1231,10
,,
255,1246,12
,,
255,1246,13
,,
255,1246,12
,,
248,1212,13
,,
263,1285,12
,,
241,1177,13
,,
243,1187,10
,,
262,1280,13
,,
255,1246,12
,,
263,1285,11
,,
255,1246,13
,,
263,1285,13
,,
248,1212,13
,,
252,1231,11
,,
248,1212,13
,,
263,1285,13
,,
254,1241,13
,,
263,1285,12
,,
263,1285,12
,,
255,1246,13
,,
259,1265,14
,,
268,1309,14
,,
255,1246,14
,,
252,1231,14
,,
249,1217,14
,,
263,1285,14
,,
263,1285,15
,,
271,1324,13
,,
268,1309,15
,,
255,1246,14
,,
262,1280,13
,,
271,1324,15
,,
263,1285,14
,,
268,1309,13
,,
268,1309,14
,,
268,1309,15
,,
271,1324,15
,,
263,1285,14
,,
270,1319,15
,,
270,1319,15
,,
271,1324,15
,,
271,1324,15
,,
268,1309,14
,,
270,1319,15
,,
268,1309,15
,,
275,1344,15
,,
270,1319,15
,,
278,1358,14
,,
273,1334,17
,,
271,1324,15
,,
273,1334,15
,,
273,1334,16
,,
280,1368,17
,,
275,1344,12
,,
280,1368,17
,,
271,1324,17
,,
280,1368,17
,,
268,1309,17
,,
280,1368,17
,,
280,1368,15
,,
280,1368,18
,,
273,1334,17
,,
271,1324,17
,,
281,1373,17
,,
280,1368,17
,,
275,1344,17
,,
275,1344,18
,,
280,1368,17
,,
284,1388,18
,,
284,1388,18
,,
284,1388,18
,,
284,1388,18
,,
284,1388,17
,,
275,1344,16
,,
280,1368,18
,,
286,1397,17
,,
287,1402,18
,,
280,1368,18
,,
280,1368,18
,,
287,1402,18
,,
280,1368,17
,,
280,1368,18
,,
280,1368,18
,,
287,1402,18
,,
284,1388,17
,,
286,1397,18
,,
273,1334,18
,,
280,1368,17
,,
275,1344,18
,,
287,1402,18
,,
287,1402,17
,,
281,1373,17
,,
275,1344,18
,,
287,1402,18
,,
284,1388,17
,,
278,1358,18
,,
287,1402,19
,,
284,1388,19
,,
280,1368,19
,,
287,1402,18
,,
284,1388,18
,,
287,1402,19
,,
275,1344,19
,,
291,1422,18
,,
287,1402,19
,,
295,1441,20
,,
287,1402,19
,,
287,1402,18
,,
291,1422,18
,,
287,1402,19
,,
287,1402,19
,,
289,1412,18
,,
291,1422,18
,,
287,1402,20
,,
280,1368,19
,,
295,1441,21
,,
295,1441,21
,,
287,1402,21
,,
295,1441,18
,,
287,1402,21
,,
287,1402,21
,,
287,1402,21
,,
295,1441,
399,1950,48
,,
401,1959,48
,,
408,1994,48
,,
396,1935,46
,,
399,1950,46
,,
390,1906,46
,,
396,1935,46
,,
401,1959,48
,,
399,1950,46
,,
399,1950,46
,,
399,1950,48
,,
403,1969,46
,,
399,1950,48
,,
398,1945,46
,,
399,1950,48
,,
399,1950,48
,,
401,1959,48
,,
399,1950,48
,,
408,1994,48
,,
399,1950,48
,,
396,1935,46
,,
403,1969,48
,,
401,1959,48
,,
408,1994,48
,,
408,1994,48
,,
401,1959,48
,,
401,1959,48
,,
396,1935,48
,,
403,1969,48
,,
401,1959,48
,,
408,1994,48
,,
399,1950,48
,,
403,1969,48
,,
396,1935,48
,,
401,1959,48
,,
403,1969,48
,,
408,1994,48
,,
403,1969,48
,,
399,1950,48
,,
399,1950,49
,,
403,1969,46
,,
408,1994,48
,,
414,2023,48
,,
403,1969,48
,,
396,1935,49
,,
399,1950,48
,,
401,1959,48
,,
408,1994,49
,,
408,1994,49
,,
408,1994,49
,,
403,1969,48
,,
408,1994,48
,,
403,1969,48
,,
408,1994,48
,,
408,1994,49
,,
408,1994,48
,,
412,2013,48
,,
406,1984,48
,,
408,1994,50
,,
412,2013,49
,,
403,1969,49
,,
408,1994,48
,,
408,1994,48
,,
412,2013,48
,,
408,1994,50
,,
401,1959,50
,,
399,1950,48
,,
403,1969,48
,,
398,1945,49
,,
409,1999,49
,,
412,2013,49
,,
408,1994,48
,,
412,2013,49
,,
408,1994,48
,,
408,1994,49
,,
408,1994,48
,,
412,2013,48
,,
412,2013,49
,,
408,1994,49
,,
409,1999,49
,,
412,2013,49
,,
408,1994,50
,,
415,2028,50
,,
415,2028,50
,,
408,1994,50
,,
415,2028,49
,,
414,2023,50
,,
415,2028,50
,,
415,2028,50
,,
414,2023,50
,,
403,1969,50
,,
412,2013,50
,,
414,2023,50
,,
408,1994,49
,,
415,2028,49
,,
412,2013,50
,,
412,2013,50
,,
414,2023,51
,,
412,2013,50
,,
415,2028,49
,,
412,2013,50
,,
415,2028,50
,,
408,1994,50
,,
408,1994,50
,,
408,1994,48
,,
408,1994,50
,,
399,1950,50
,,
408,1994,48
,,
403,1969,50
,,
401,1959,50
,,
403,1969,49
,,
403,1969,48
,,
399,1950,50
,,
406,1984,50
,,
408,1994,49
,,
408,1994,49
,,
412,2013,50
,,
415,2028,51
,,
415,2028,52
,,
415,2028,51
,,
415,2028,51
,,
408,1994,50
,,
403,1969,51
,,
415,2028,50
,,
408,1994,51
,,
415,2028,51
,,
412,2013,51
,,
415,2028,50
,,
412,2013,51
,,
417,2038,51
,,
412,2013,50
,,
408,1994,50
,,
412,2013,51
,,
406,1984,50
,,
412,2013,50
,,
408,1994,50
,,
408,1994,51
,,
408,1994,51
,,
409,1999,50
,,
415,2028,51
,,
412,2013,50
,,
412,2013,51
,,
408,1994,51
,,
415,2028,52
,,
422,2062,51
,,
412,2013,51
,,
408,1994,51
,,
415,2028,50
,,
409,1999,50
,,
408,1994,51
,,
408,1994,50
,,
415,2028,50
,,
408,1994,52
,,
408,1994,51
,,
415,2028,50
,,
408,1994,51
,,
414,2023,51
,,
408,1994,51
,,
415,2028,51
,,
415,2028,53
,,
423,2067,51
,,
417,2038,52
,,
412,2013,51
,,
412,2013,51
,,
415,2028,52
,,
419,2047,51
,,
423,2067,53
,,
423,2067,52
,,
423,2067,52
,,
423,2067,52
,,
415,2028,51
,,
419,2047,52
,,
414,2023,50
,,
423,2067,51
,,
428,2091,54
,,
419,2047,54
,,
415,2028,52
,,
415,2028,51
,,
425,2077,54
,,
423,2067,53
,,
428,2091,53
,,
428,2091,52
,,
423,2067,54
,,
430,2101,53
,,
415,2028,52
,,
423,2067,53
,,
423,2067,54
,,
423,2067,54
,,
415,2028,54
,,
432,2111,54
,,
423,2067,52
,,
423,2067,54
,,
423,2067,54
,,
432,2111,54
,,
432,2111,55
,,
432,2111,54
,,
419,2047,53
,,
433,2116,52
,,
415,2028,54
,,
432,2111,54
,,
428,2091,54
,,
419,2047,54
,,
423,2067,54
,,
422,2062,54
,,
432,2111,55
,,
432,2111,55
,,
432,2111,55
,,
432,2111,54
,,
423,2067,56
,,
423,2067,55
,,
430,2101,55
,,
430,2101,56
,,
423,2067,53
,,
440,2150,56
,,
440,2150,55
,,
433,2116,53
,,
440,2150,55
,,
432,2111,55
,,
440,2150,56
,,
423,2067,56
,,
433,2116,56
,,
440,2150,56
,,
440,2150,56
,,
433,2116,56
,,
440,2150,56
,,
432,2111,55
,,
440,2150,56
,,
440,2150,55
,,
440,2150,57
,,
435,2126,55
,,
440,2150,54
,,
438,2140,57
,,
440,2150,57
,,
441,2155,56
,,
433,2116,57
,,
433,2116,56
,,
440,2150,56
,,
440,2150,56
,,
435,2126,57
,,
440,2150,57
,,
433,2116,56
,,
444,2170,58
,,
444,2170,57
,,
448,2189,56
,,
433,2116,56
,,
430,2101,57
,,
448,2189,56
,,
444,2170,55
,,
444,2170,56
,,
444,2170,56
,,
444,2170,57
,,
440,2150,57
,,
438,2140,56
,,
440,2150,57
,,
433,2116,56
,,
440,2150,57
,,
440,2150,57
,,
444,2170,56
,,
440,2150,58
,,
448,2189,58
,,
444,2170,58
,,
440,2150,58
,,
444,2170,58
,,
444,2170,58
,,
435,2126,58
,,
444,2170,57
,,
438,2140,56
,,
435,2126,58
,,
444,2170,58
,,
448,2189,58
,,
444,2170,58
,,
441,2155,56
,,
444,2170,58
,,
448,2189,58
,,
448,2189,58
,,
441,2155,58
,,
432,2111,57
,,
440,2150,58
,,
440,2150,58
,,
444,2170,58
,,
441,2155,58
,,
433,2116,57
,,
448,2189,58
,,
441,2155,58
,,
448,2189,58
,,
448,2189,57
,,
451,2204,59
,,
448,2189,59
,,
448,2189,59
,,
444,2170,57
,,
440,2150,57
,,
451,2204,58
,,
449,2194,59
,,
448,2189,58
,,
448,2189,59
,,
448,2189,58
,,
448,2189,59
,,
449,2194,59
,,
448,2189,59
,,
448,2189,58
,,
449,2194,59
,,
448,2189,59
,,
444,2170,59
,,
444,2170,59
,,
451,2204,59
,,
44556,2717,84
,,
556,2717,86
,,
556,2717,86
,,
556,2717,84
,,
551,2693,84
,,
556,2717,86
,,
558,2727,86
,,
556,2717,86
,,
558,2727,86
,,
556,2717,86
,,
556,2717,86
,,
551,2693,86
,,
556,2717,86
,,
560,2737,86
,,
560,2737,86
,,
560,2737,86
,,
556,2717,86
,,
556,2717,85
,,
561,2741,86
,,
560,2737,86
,,
563,2751,86
,,
563,2751,86
,,
555,2712,86
,,
560,2737,86
,,
560,2737,86
,,
560,2737,86
,,
561,2741,87
,,
560,2737,86
,,
561,2741,86
,,
560,2737,86
,,
560,2737,87
,,
563,2751,87
,,
556,2717,86
,,
560,2737,86
,,
560,2737,87
,,
556,2717,87
,,
563,2751,87
,,
561,2741,87
,,
561,2741,86
,,
560,2737,87
,,
560,2737,86
,,
561,2741,87
,,
561,2741,87
,,
563,2751,88
,,
558,2727,87
,,
560,2737,87
,,
561,2741,87
,,
560,2737,86
,,
563,2751,87
,,
563,2751,88
,,
563,2751,88
,,
566,2766,87
,,
561,2741,87
,,
563,2751,86
,,
563,2751,87
,,
563,2751,87
,,
566,2766,88
,,
563,2751,88
,,
560,2737,86
,,
568,2776,86
,,
568,2776,88
,,
566,2766,88
,,
566,2766,88
,,
566,2766,88
,,
560,2737,88
,,
561,2741,88
,,
561,2741,88
,,
560,2737,88
,,
563,2751,88
,,
563,2751,88
,,
563,2751,88
,,
568,2776,88
,,
568,2776,87
,,
560,2737,88
,,
563,2751,88
,,
563,2751,88
,,
568,2776,88
,,
568,2776,88
,,
561,2741,88
,,
568,2776,88
,,
568,2776,88
,,
568,2776,86
,,
563,2751,88
,,
563,2751,88
,,
568,2776,88
,,
568,2776,88
,,
568,2776,88
,,
568,2776,88
,,
568,2776,88
,,
